image file name,Powerline
Check   (1834).bmp,NO
Check  (261).bmp,YES
Check  (121).bmp,YES
Check  (1472).bmp,YES
Check   (968).bmp,NO
Check  (246).bmp,YES
Check  (2227).bmp,YES
Check  (2412).bmp,YES
Check   (256).bmp,NO
Check   (1700).bmp,NO
Check  (1053).bmp,YES
Check   (1688).bmp,NO
Check   (2691).bmp,NO
Check  (124).bmp,YES
Check  (2268).bmp,YES
Check   (3130).bmp,NO
Check   (1733).bmp,NO
Check   (1153).bmp,NO
Check  (1056).bmp,YES
Check  (1845).bmp,YES
Check  (1094).bmp,YES
Check  (1384).bmp,YES
Check   (181).bmp,NO
Check  (1058).bmp,YES
Check   (1443).bmp,NO
Check   (1228).bmp,NO
Check  (2608).bmp,YES
Check   (99).bmp,NO
Check   (1986).bmp,NO
Check  (485).bmp,YES
Check   (333).bmp,NO
Check   (2319).bmp,NO
Check   (2295).bmp,NO
Check   (3413).bmp,YES
Check  (2629).bmp,YES
Check  (588).bmp,YES
Check   (2126).bmp,NO
Check  (1866).bmp,YES
Check  (1704).bmp,YES
Check   (294).bmp,NO
Check  (1406).bmp,YES
Check   (2886).bmp,NO
Check   (2524).bmp,NO
Check   (967).bmp,NO
Check   (522).bmp,NO
Check   (2353).bmp,NO
Check   (2937).bmp,NO
Check  (1296).bmp,NO
Check   (141).bmp,NO
Check  (549).bmp,YES
Check  (1465).bmp,YES
Check   (2268).bmp,NO
Check  (540).bmp,YES
Check   (957).bmp,NO
Check  (1272).bmp,YES
Check   (2868).bmp,YES
Check   (1568).bmp,NO
Check  (2146).bmp,YES
Check   (1134).bmp,NO
Check   (768).bmp,NO
Check   (411).bmp,NO
Check   (2873).bmp,YES
Check   (281).bmp,NO
Check   (2230).bmp,NO
Check  (568).bmp,YES
Check   (1594).bmp,NO
Check  (1346).bmp,YES
Check  (866).bmp,YES
Check  (771).bmp,YES
Check   (1965).bmp,NO
Check   (2763).bmp,NO
Check  (716).bmp,YES
Check   (837).bmp,NO
Check  (1268).bmp,YES
Check   (5).bmp,NO
Check   (2801).bmp,NO
Check   (394).bmp,NO
Check  (2559).bmp,YES
Check   (520).bmp,NO
Check  (1151).bmp,YES
Check   (284).bmp,NO
Check   (1586).bmp,NO
Check  (1741).bmp,YES
Check  (2025).bmp,YES
Check  (1403).bmp,YES
Check   (1480).bmp,NO
Check   (1831).bmp,NO
Check   (2279).bmp,NO
Check   (581).bmp,NO
Check  (1537).bmp,YES
Check   (176).bmp,NO
Check   (1072).bmp,NO
Check   (2433).bmp,NO
Check  (2436).bmp,YES
Check  (1434).bmp,YES
Check  (1301).bmp,YES
Check   (2362).bmp,NO
Check  (339).bmp,YES
Check   (376).bmp,NO
Check  (1298).bmp,YES
Check  (1811).bmp,NO
Check   (1029).bmp,NO
Check  (175).bmp,YES
Check  (1820).bmp,YES
Check   (2220).bmp,NO
Check   (1041).bmp,YES
Check  (283).bmp,YES
Check   (2808).bmp,NO
Check   (3358).bmp,NO
Check   (3150).bmp,NO
Check  (1204).bmp,YES
Check  (2165).bmp,YES
Check  (2127).bmp,YES
Check  (519).bmp,YES
Check   (2901).bmp,NO
Check   (388).bmp,NO
Check  (2359).bmp,YES
Check  (2389).bmp,YES
Check   (3183).bmp,NO
Check   (2993).bmp,NO
Check   (1414).bmp,NO
Check  (2142).bmp,YES
Check   (1076).bmp,NO
Check  (129).bmp,YES
Check  (1665).bmp,YES
Check   (1167).bmp,NO
Check   (2458).bmp,NO
Check   (1447).bmp,NO
Check   (1715).bmp,NO
Check   (2648).bmp,NO
Check   (1006).bmp,NO
Check   (12).bmp,NO
Check  (1639).bmp,YES
Check   (3210).bmp,NO
Check   (586).bmp,NO
Check  (913).bmp,YES
Check   (2484).bmp,NO
Check   (2317).bmp,NO
Check  (1455).bmp,YES
Check   (674).bmp,NO
Check   (1165).bmp,NO
Check   (896).bmp,NO
Check  (2348).bmp,YES
Check  (1677).bmp,YES
Check   (3236).bmp,NO
Check  (1394).bmp,YES
Check   (1869).bmp,NO
Check   (684).bmp,NO
Check  (2592).bmp,NO
Check  (1187).bmp,YES
Check  (1848).bmp,YES
Check   (3080).bmp,NO
Check  (907).bmp,YES
Check   (720).bmp,NO
Check  (2123).bmp,YES
Check  (2087).bmp,NO
Check  (2455).bmp,YES
Check  (641).bmp,YES
Check  (411).bmp,YES
Check   (3078).bmp,NO
Check  (50).bmp,YES
Check   (241).bmp,NO
Check   (2741).bmp,YES
Check   (991).bmp,NO
Check  (161).bmp,YES
Check  (2298).bmp,YES
Check   (804).bmp,NO
Check   (1558).bmp,NO
Check   (419).bmp,NO
Check  (70).bmp,YES
Check   (2630).bmp,NO
Check  (1757).bmp,YES
Check   (2572).bmp,NO
Check   (663).bmp,NO
Check   (2247).bmp,NO
Check  (1556).bmp,YES
Check   (1223).bmp,NO
Check   (274).bmp,NO
Check   (546).bmp,NO
Check  (1577).bmp,YES
Check  (1948).bmp,YES
Check   (2350).bmp,NO
Check   (1940).bmp,NO
Check  (592).bmp,YES
Check   (242).bmp,NO
Check   (3438).bmp,NO
Check   (2006).bmp,NO
Check  (1942).bmp,YES
Check   (3108).bmp,NO
Check   (2038).bmp,YES
Check   (3218).bmp,NO
Check   (2225).bmp,NO
Check   (1675).bmp,NO
Check   (20).bmp,NO
Check  (1144).bmp,YES
Check   (3241).bmp,NO
Check  (1431).bmp,YES
Check  (267).bmp,YES
Check   (301).bmp,NO
Check  (1356).bmp,YES
Check  (747).bmp,YES
Check   (1039).bmp,YES
Check   (1925).bmp,YES
Check  (1764).bmp,YES
Check   (3339).bmp,NO
Check  (158).bmp,YES
Check   (1344).bmp,NO
Check   (2753).bmp,NO
Check  (432).bmp,YES
Check  (2526).bmp,NO
Check  (434).bmp,YES
Check   (2610).bmp,NO
Check  (68).bmp,YES
Check   (299).bmp,NO
Check  (746).bmp,YES
Check   (1162).bmp,NO
Check   (842).bmp,NO
Check   (1505).bmp,NO
Check   (610).bmp,NO
Check  (1604).bmp,YES
Check   (1100).bmp,NO
Check   (1025).bmp,NO
Check   (1151).bmp,NO
Check   (1163).bmp,NO
Check   (2865).bmp,NO
Check   (1670).bmp,NO
Check   (2420).bmp,NO
Check   (1078).bmp,NO
Check  (1735).bmp,YES
Check   (3140).bmp,NO
Check  (395).bmp,YES
Check  (1037).bmp,YES
Check   (367).bmp,NO
Check   (2758).bmp,NO
Check  (2012).bmp,YES
Check  (2057).bmp,YES
Check   (1462).bmp,NO
Check  (651).bmp,YES
Check  (1023).bmp,YES
Check  (1861).bmp,YES
Check   (2019).bmp,NO
Check  (1135).bmp,YES
Check  (1131).bmp,YES
Check   (570).bmp,NO
Check  (1293).bmp,YES
Check  (1355).bmp,YES
Check  (1794).bmp,NO
Check   (3138).bmp,NO
Check  (1007).bmp,YES
Check  (1022).bmp,YES
Check  (1253).bmp,YES
Check   (3187).bmp,NO
Check  (1392).bmp,YES
Check   (97).bmp,NO
Check  (1587).bmp,YES
Check   (3012).bmp,YES
Check   (1929).bmp,NO
Check  (689).bmp,YES
Check  (255).bmp,YES
Check   (1646).bmp,NO
Check  (2083).bmp,YES
Check   (218).bmp,NO
Check  (1864).bmp,YES
Check   (927).bmp,YES
Check  (270).bmp,YES
Check  (1304).bmp,YES
Check   (1089).bmp,NO
Check   (3048).bmp,YES
Check  (2180).bmp,YES
Check   (2434).bmp,NO
Check  (1357).bmp,YES
Check   (2674).bmp,NO
Check   (2588).bmp,NO
Check  (1010).bmp,YES
Check  (1312).bmp,YES
Check   (469).bmp,NO
Check  (1263).bmp,YES
Check  (958).bmp,YES
Check  (2236).bmp,YES
Check   (2857).bmp,NO
Check  (1429).bmp,YES
Check  (1433).bmp,YES
Check  (1522).bmp,YES
Check   (3079).bmp,NO
Check   (1622).bmp,NO
Check  (1328).bmp,YES
Check  (823).bmp,YES
Check  (787).bmp,YES
Check  (2415).bmp,YES
Check  (2232).bmp,YES
Check   (2726).bmp,YES
Check  (1171).bmp,YES
Check   (567).bmp,NO
Check   (3139).bmp,NO
Check  (1270).bmp,YES
Check  (503).bmp,YES
Check   (801).bmp,NO
Check  (1321).bmp,YES
Check  (63).bmp,YES
Check   (1196).bmp,NO
Check   (1835).bmp,NO
Check   (1274).bmp,NO
Check   (862).bmp,NO
Check  (2032).bmp,YES
Check  (80).bmp,YES
Check  (2297).bmp,YES
Check   (2586).bmp,NO
Check   (1539).bmp,NO
Check   (3160).bmp,NO
Check   (2606).bmp,NO
Check   (468).bmp,NO
Check  (2262).bmp,YES
Check  (1192).bmp,YES
Check   (2673).bmp,NO
Check   (940).bmp,NO
Check   (1987).bmp,NO
Check  (2385).bmp,YES
Check  (1398).bmp,YES
Check   (2828).bmp,NO
Check   (521).bmp,NO
Check   (1074).bmp,NO
Check   (2991).bmp,NO
Check   (2863).bmp,YES
Check  (1378).bmp,YES
Check   (2597).bmp,NO
Check   (1694).bmp,NO
Check   (2402).bmp,NO
Check   (1487).bmp,NO
Check  (204).bmp,YES
Check  (2281).bmp,YES
Check  (2382).bmp,YES
Check  (2432).bmp,YES
Check   (2256).bmp,NO
Check   (2485).bmp,NO
Check  (1280).bmp,YES
Check  (1804).bmp,YES
Check  (1122).bmp,YES
Check  (2189).bmp,YES
Check   (1337).bmp,NO
Check   (2359).bmp,NO
Check   (2897).bmp,YES
Check  (820).bmp,YES
Check   (2179).bmp,NO
Check  (1538).bmp,YES
Check   (1204).bmp,NO
Check  (231).bmp,YES
Check  (976).bmp,YES
Check   (3316).bmp,NO
Check   (2153).bmp,NO
Check   (1762).bmp,NO
Check   (2338).bmp,NO
Check  (1288).bmp,YES
Check   (2548).bmp,NO
Check  (2528).bmp,YES
Check   (969).bmp,NO
Check  (2181).bmp,YES
Check   (1739).bmp,NO
Check  (1443).bmp,YES
Check  (1189).bmp,YES
Check   (481).bmp,NO
Check  (2005).bmp,YES
Check  (1859).bmp,YES
Check  (2344).bmp,YES
Check  (307).bmp,YES
Check   (1728).bmp,NO
Check   (2878).bmp,NO
Check  (1261).bmp,YES
Check  (951).bmp,YES
Check   (2860).bmp,NO
Check  (1466).bmp,YES
Check  (1318).bmp,YES
Check   (2666).bmp,NO
Check   (863).bmp,NO
Check   (1257).bmp,NO
Check  (2597).bmp,YES
Check   (978).bmp,NO
Check  (419).bmp,YES
Check   (3340).bmp,NO
Check   (742).bmp,NO
Check   (729).bmp,NO
Check   (1143).bmp,NO
Check   (1333).bmp,NO
Check  (960).bmp,YES
Check   (771).bmp,NO
Check   (3368).bmp,NO
Check  (1907).bmp,YES
Check   (2994).bmp,NO
Check  (880).bmp,YES
Check  (266).bmp,YES
Check   (1171).bmp,NO
Check   (342).bmp,NO
Check  (1696).bmp,YES
Check  (1849).bmp,YES
Check   (1859).bmp,NO
Check  (2094).bmp,YES
Check  (1287).bmp,NO
Check  (2294).bmp,YES
Check  (1381).bmp,YES
Check   (3302).bmp,NO
Check  (2309).bmp,YES
Check  (2000).bmp,YES
Check  (1347).bmp,YES
Check  (407).bmp,YES
Check  (2070).bmp,YES
Check   (2931).bmp,NO
Check   (2260).bmp,NO
Check   (2545).bmp,NO
Check  (371).bmp,YES
Check   (2267).bmp,NO
Check   (3036).bmp,NO
Check  (235).bmp,YES
Check   (3061).bmp,NO
Check   (2349).bmp,NO
Check   (3026).bmp,NO
Check   (2604).bmp,YES
Check  (133).bmp,YES
Check   (1574).bmp,NO
Check  (244).bmp,YES
Check   (3193).bmp,YES
Check  (1393).bmp,YES
Check  (2384).bmp,YES
Check  (331).bmp,YES
Check  (1338).bmp,YES
Check   (2478).bmp,NO
Check   (3388).bmp,NO
Check  (1944).bmp,YES
Check   (1105).bmp,NO
Check  (928).bmp,YES
Check  (1032).bmp,YES
Check   (2009).bmp,NO
Check   (2460).bmp,NO
Check   (1236).bmp,NO
Check   (1091).bmp,NO
Check   (3415).bmp,NO
Check  (1136).bmp,YES
Check  (2053).bmp,YES
Check  (946).bmp,YES
Check  (667).bmp,YES
Check  (1173).bmp,YES
Check  (438).bmp,YES
Check   (716).bmp,NO
Check   (671).bmp,NO
Check   (2790).bmp,NO
Check  (1686).bmp,YES
Check  (2002).bmp,YES
Check  (2393).bmp,YES
Check  (2086).bmp,YES
Check   (3248).bmp,NO
Check  (2631).bmp,NO
Check   (401).bmp,NO
Check   (887).bmp,NO
Check   (3436).bmp,NO
Check   (2918).bmp,NO
Check   (2983).bmp,NO
Check  (1711).bmp,YES
Check   (164).bmp,NO
Check  (392).bmp,YES
Check   (2257).bmp,NO
Check   (2218).bmp,NO
Check   (798).bmp,NO
Check   (1430).bmp,YES
Check   (183).bmp,NO
Check  (1300).bmp,YES
Check  (132).bmp,YES
Check  (2403).bmp,YES
Check   (1439).bmp,NO
Check  (561).bmp,YES
Check  (2253).bmp,YES
Check  (492).bmp,YES
Check  (259).bmp,YES
Check   (458).bmp,NO
Check   (871).bmp,NO
Check  (361).bmp,YES
Check   (89).bmp,NO
Check  (1958).bmp,YES
Check  (508).bmp,YES
Check  (163).bmp,YES
Check  (416).bmp,YES
Check  (2).bmp,YES
Check   (1094).bmp,NO
Check  (824).bmp,YES
Check   (776).bmp,NO
Check   (1546).bmp,NO
Check   (1734).bmp,NO
Check   (2514).bmp,NO
Check  (87).bmp,YES
Check   (933).bmp,NO
Check  (2235).bmp,YES
Check   (3205).bmp,NO
Check   (563).bmp,NO
Check  (2193).bmp,YES
Check  (2039).bmp,YES
Check  (2456).bmp,YES
Check  (2085).bmp,YES
Check   (2882).bmp,NO
Check   (2654).bmp,NO
Check  (1283).bmp,YES
Check   (1313).bmp,NO
Check  (1891).bmp,YES
Check  (1781).bmp,YES
Check   (2745).bmp,NO
Check  (914).bmp,YES
Check   (2059).bmp,NO
Check   (2759).bmp,NO
Check   (2088).bmp,NO
Check  (1208).bmp,YES
Check   (2333).bmp,NO
Check   (3366).bmp,YES
Check  (829).bmp,YES
Check   (1013).bmp,NO
Check  (2183).bmp,YES
Check  (1269).bmp,YES
Check   (3301).bmp,NO
Check   (872).bmp,NO
Check   (825).bmp,NO
Check  (252).bmp,YES
Check  (279).bmp,YES
Check  (917).bmp,YES
Check   (2377).bmp,NO
Check   (1650).bmp,NO
Check  (839).bmp,YES
Check   (3158).bmp,NO
Check  (480).bmp,YES
Check  (45).bmp,YES
Check  (715).bmp,YES
Check  (858).bmp,YES
Check  (1650).bmp,YES
Check  (1442).bmp,YES
Check  (1190).bmp,YES
Check   (1308).bmp,NO
Check   (647).bmp,NO
Check  (743).bmp,YES
Check  (2613).bmp,YES
Check   (2802).bmp,NO
Check  (2501).bmp,YES
Check  (1043).bmp,YES
Check   (1826).bmp,NO
Check   (1306).bmp,NO
Check  (515).bmp,YES
Check  (842).bmp,YES
Check   (436).bmp,NO
Check   (3281).bmp,NO
Check   (2081).bmp,NO
Check  (1563).bmp,YES
Check   (3091).bmp,YES
Check   (1516).bmp,NO
Check   (3167).bmp,NO
Check   (2590).bmp,NO
Check   (2907).bmp,NO
Check  (513).bmp,YES
Check   (2607).bmp,NO
Check   (2416).bmp,NO
Check   (3112).bmp,YES
Check   (1149).bmp,YES
Check  (1176).bmp,YES
Check  (502).bmp,YES
Check   (1187).bmp,NO
Check  (1191).bmp,YES
Check  (2112).bmp,YES
Check   (786).bmp,NO
Check   (3093).bmp,NO
Check   (802).bmp,NO
Check  (1768).bmp,YES
Check  (1929).bmp,YES
Check  (2358).bmp,YES
Check   (858).bmp,NO
Check  (2588).bmp,YES
Check   (1385).bmp,NO
Check   (283).bmp,NO
Check   (3375).bmp,NO
Check   (1423).bmp,NO
Check   (934).bmp,NO
Check  (578).bmp,YES
Check   (3379).bmp,NO
Check   (337).bmp,NO
Check  (264).bmp,YES
Check  (2586).bmp,YES
Check   (1510).bmp,NO
Check   (2869).bmp,NO
Check   (2252).bmp,YES
Check   (2309).bmp,NO
Check  (1385).bmp,YES
Check   (1666).bmp,NO
Check  (1722).bmp,YES
Check  (208).bmp,YES
Check  (2575).bmp,YES
Check  (1116).bmp,YES
Check   (2825).bmp,NO
Check   (1848).bmp,NO
Check   (1243).bmp,NO
Check  (2580).bmp,YES
Check  (563).bmp,YES
Check  (1172).bmp,YES
Check  (1746).bmp,YES
Check   (1410).bmp,NO
Check  (1160).bmp,YES
Check   (538).bmp,NO
Check   (1348).bmp,NO
Check  (1462).bmp,YES
Check  (1047).bmp,YES
Check   (1010).bmp,NO
Check  (2320).bmp,YES
Check  (400).bmp,YES
Check  (2023).bmp,YES
Check   (2798).bmp,NO
Check   (1504).bmp,NO
Check   (1947).bmp,NO
Check  (1812).bmp,YES
Check  (1926).bmp,YES
Check  (2231).bmp,YES
Check  (1636).bmp,YES
Check   (1062).bmp,NO
Check   (2340).bmp,NO
Check   (174).bmp,NO
Check   (1084).bmp,NO
Check   (1557).bmp,NO
Check   (2642).bmp,NO
Check  (2438).bmp,YES
Check   (1185).bmp,NO
Check   (2245).bmp,YES
Check   (1479).bmp,NO
Check   (2637).bmp,YES
Check   (1127).bmp,NO
Check   (312).bmp,NO
Check   (1376).bmp,NO
Check   (822).bmp,NO
Check   (1620).bmp,NO
Check   (113).bmp,NO
Check   (1951).bmp,NO
Check  (1404).bmp,YES
Check  (2035).bmp,YES
Check  (237).bmp,YES
Check   (2892).bmp,NO
Check   (2354).bmp,NO
Check  (606).bmp,YES
Check   (1606).bmp,NO
Check   (534).bmp,NO
Check  (2037).bmp,YES
Check  (2150).bmp,YES
Check  (2096).bmp,YES
Check   (2685).bmp,NO
Check   (132).bmp,NO
Check   (2164).bmp,NO
Check   (1053).bmp,NO
Check   (868).bmp,NO
Check  (658).bmp,YES
Check   (1144).bmp,NO
Check  (2464).bmp,YES
Check  (2502).bmp,YES
Check  (424).bmp,YES
Check   (2608).bmp,YES
Check  (343).bmp,YES
Check   (1716).bmp,YES
Check   (1001).bmp,NO
Check   (1613).bmp,NO
Check   (1464).bmp,NO
Check   (2124).bmp,NO
Check  (1370).bmp,YES
Check   (3321).bmp,NO
Check   (3168).bmp,YES
Check  (2209).bmp,YES
Check   (1369).bmp,NO
Check  (364).bmp,YES
Check   (873).bmp,NO
Check   (508).bmp,NO
Check   (857).bmp,NO
Check   (41).bmp,NO
Check  (1940).bmp,YES
Check   (3443).bmp,NO
Check  (634).bmp,YES
Check   (120).bmp,NO
Check   (2609).bmp,NO
Check   (25).bmp,NO
Check  (705).bmp,YES
Check   (2156).bmp,NO
Check   (306).bmp,NO
Check  (1180).bmp,YES
Check   (1433).bmp,NO
Check  (367).bmp,YES
Check  (2280).bmp,YES
Check   (1655).bmp,NO
Check  (1709).bmp,YES
Check   (2343).bmp,NO
Check  (322).bmp,YES
Check  (581).bmp,YES
Check   (2325).bmp,NO
Check  (1326).bmp,YES
Check   (72).bmp,NO
Check   (228).bmp,NO
Check  (711).bmp,YES
Check   (1942).bmp,NO
Check   (289).bmp,NO
Check   (1394).bmp,NO
Check  (1073).bmp,YES
Check  (628).bmp,YES
Check  (366).bmp,YES
Check  (2494).bmp,YES
Check  (2082).bmp,YES
Check  (2048).bmp,YES
Check  (1901).bmp,YES
Check  (1174).bmp,YES
Check   (3411).bmp,NO
Check   (1743).bmp,YES
Check   (2580).bmp,NO
Check   (3397).bmp,NO
Check   (1634).bmp,NO
Check  (772).bmp,YES
Check   (592).bmp,NO
Check   (257).bmp,NO
Check   (1602).bmp,NO
Check  (2468).bmp,NO
Check   (2226).bmp,YES
Check   (1220).bmp,NO
Check  (390).bmp,YES
Check   (106).bmp,NO
Check   (384).bmp,NO
Check   (2538).bmp,NO
Check  (1059).bmp,YES
Check  (412).bmp,YES
Check   (1788).bmp,NO
Check   (2636).bmp,NO
Check  (410).bmp,YES
Check  (599).bmp,YES
Check   (2933).bmp,NO
Check   (954).bmp,NO
Check   (2656).bmp,NO
Check   (1807).bmp,NO
Check  (238).bmp,YES
Check  (1783).bmp,YES
Check  (881).bmp,YES
Check  (1663).bmp,YES
Check   (2512).bmp,NO
Check   (773).bmp,NO
Check  (1337).bmp,YES
Check   (2483).bmp,NO
Check   (985).bmp,NO
Check  (1305).bmp,YES
Check   (3420).bmp,NO
Check  (1129).bmp,YES
Check  (923).bmp,YES
Check  (1092).bmp,YES
Check  (2066).bmp,YES
Check  (2228).bmp,YES
Check   (3209).bmp,NO
Check   (3066).bmp,YES
Check  (324).bmp,YES
Check   (287).bmp,NO
Check  (1332).bmp,YES
Check   (1482).bmp,NO
Check   (661).bmp,NO
Check  (961).bmp,YES
Check  (1156).bmp,YES
Check   (93).bmp,NO
Check   (2159).bmp,NO
Check   (86).bmp,NO
Check   (1483).bmp,NO
Check   (603).bmp,NO
Check  (815).bmp,YES
Check   (2819).bmp,NO
Check  (884).bmp,YES
Check  (764).bmp,YES
Check   (2919).bmp,NO
Check   (1735).bmp,NO
Check  (855).bmp,YES
Check   (1405).bmp,NO
Check   (175).bmp,NO
Check   (1804).bmp,NO
Check  (871).bmp,YES
Check  (1883).bmp,YES
Check  (387).bmp,YES
Check   (1513).bmp,NO
Check  (2470).bmp,YES
Check   (1998).bmp,NO
Check   (2975).bmp,YES
Check  (1213).bmp,YES
Check  (1852).bmp,YES
Check   (3046).bmp,NO
Check   (2587).bmp,NO
Check   (2296).bmp,YES
Check   (441).bmp,NO
Check   (1678).bmp,NO
Check   (1363).bmp,NO
Check   (1475).bmp,NO
Check  (2185).bmp,YES
Check   (2130).bmp,NO
Check  (359).bmp,YES
Check  (525).bmp,YES
Check  (1988).bmp,YES
Check  (2447).bmp,YES
Check   (596).bmp,NO
Check   (2046).bmp,NO
Check   (1270).bmp,NO
Check   (922).bmp,NO
Check  (1170).bmp,YES
Check   (1389).bmp,NO
Check  (2364).bmp,YES
Check  (2129).bmp,YES
Check   (1789).bmp,NO
Check  (2337).bmp,YES
Check   (330).bmp,NO
Check  (2075).bmp,YES
Check  (1903).bmp,YES
Check  (486).bmp,YES
Check  (1955).bmp,YES
Check  (1364).bmp,YES
Check   (266).bmp,NO
Check   (1427).bmp,NO
Check  (608).bmp,YES
Check  (1947).bmp,YES
Check   (2799).bmp,NO
Check   (612).bmp,NO
Check  (491).bmp,YES
Check  (2471).bmp,YES
Check  (2321).bmp,YES
Check  (1512).bmp,YES
Check  (887).bmp,YES
Check  (878).bmp,YES
Check  (2441).bmp,YES
Check   (2989).bmp,NO
Check   (2974).bmp,NO
Check   (418).bmp,NO
Check  (692).bmp,YES
Check   (621).bmp,NO
Check  (345).bmp,YES
Check   (1860).bmp,YES
Check  (685).bmp,YES
Check  (1738).bmp,YES
Check   (2036).bmp,YES
Check   (3092).bmp,NO
Check   (1747).bmp,NO
Check  (852).bmp,YES
Check   (1984).bmp,NO
Check  (1596).bmp,YES
Check  (1137).bmp,YES
Check   (1200).bmp,NO
Check  (2573).bmp,YES
Check  (2536).bmp,NO
Check  (272).bmp,YES
Check  (2605).bmp,YES
Check   (1201).bmp,NO
Check  (1240).bmp,YES
Check   (1397).bmp,NO
Check   (1366).bmp,NO
Check   (3117).bmp,NO
Check  (2100).bmp,YES
Check  (741).bmp,YES
Check   (3204).bmp,YES
Check  (1220).bmp,YES
Check  (967).bmp,YES
Check   (910).bmp,NO
Check  (1802).bmp,YES
Check  (1640).bmp,YES
Check   (1673).bmp,NO
Check   (1849).bmp,NO
Check   (361).bmp,NO
Check   (3194).bmp,NO
Check   (899).bmp,NO
Check   (2861).bmp,NO
Check   (3067).bmp,NO
Check  (1103).bmp,YES
Check  (2080).bmp,YES
Check   (1054).bmp,NO
Check  (1162).bmp,YES
Check  (2365).bmp,YES
Check  (2443).bmp,YES
Check   (3065).bmp,NO
Check   (2621).bmp,NO
Check   (145).bmp,NO
Check  (2214).bmp,YES
Check  (136).bmp,YES
Check  (404).bmp,YES
Check  (280).bmp,YES
Check   (2233).bmp,NO
Check   (503).bmp,NO
Check  (2612).bmp,YES
Check   (1472).bmp,NO
Check   (1118).bmp,NO
Check  (1081).bmp,YES
Check   (959).bmp,NO
Check   (2289).bmp,NO
Check   (1183).bmp,NO
Check   (1997).bmp,NO
Check   (2200).bmp,NO
Check   (2602).bmp,NO
Check   (1588).bmp,NO
Check   (2063).bmp,NO
Check   (3336).bmp,NO
Check  (759).bmp,YES
Check   (964).bmp,NO
Check  (2445).bmp,YES
Check   (2488).bmp,NO
Check  (1600).bmp,YES
Check   (972).bmp,NO
Check  (2101).bmp,YES
Check  (1742).bmp,YES
Check  (380).bmp,YES
Check  (1041).bmp,YES
Check  (1009).bmp,YES
Check   (573).bmp,NO
Check   (1218).bmp,NO
Check   (2909).bmp,NO
Check   (3410).bmp,NO
Check   (2426).bmp,NO
Check   (1794).bmp,NO
Check   (510).bmp,NO
Check   (2231).bmp,YES
Check  (1569).bmp,YES
Check  (544).bmp,YES
Check   (2139).bmp,NO
Check   (883).bmp,NO
Check   (1258).bmp,NO
Check   (1888).bmp,NO
Check   (143).bmp,NO
Check  (1075).bmp,YES
Check   (1721).bmp,NO
Check   (1684).bmp,NO
Check  (633).bmp,YES
Check   (1769).bmp,NO
Check   (2372).bmp,NO
Check   (2146).bmp,YES
Check   (115).bmp,NO
Check  (1751).bmp,YES
Check  (330).bmp,YES
Check   (3009).bmp,NO
Check  (1205).bmp,YES
Check  (2171).bmp,YES
Check   (1075).bmp,NO
Check  (1011).bmp,YES
Check   (1393).bmp,NO
Check  (2264).bmp,YES
Check  (2369).bmp,YES
Check   (1912).bmp,NO
Check   (2824).bmp,NO
Check   (2072).bmp,NO
Check   (918).bmp,NO
Check  (926).bmp,YES
Check   (2792).bmp,NO
Check   (2131).bmp,YES
Check   (1755).bmp,NO
Check   (1532).bmp,NO
Check   (2152).bmp,NO
Check   (273).bmp,NO
Check   (3295).bmp,NO
Check   (1305).bmp,NO
Check  (1424).bmp,YES
Check  (2184).bmp,YES
Check  (2462).bmp,YES
Check  (2314).bmp,YES
Check   (3100).bmp,NO
Check  (863).bmp,YES
Check   (85).bmp,NO
Check   (1309).bmp,NO
Check   (1933).bmp,NO
Check  (1379).bmp,YES
Check   (2369).bmp,NO
Check  (1692).bmp,YES
Check  (1559).bmp,YES
Check   (633).bmp,NO
Check   (1595).bmp,NO
Check   (2571).bmp,NO
Check  (2029).bmp,YES
Check   (516).bmp,NO
